"","X","gmDate","gmTime","seasTyp","teamAbbr","opptAbbr","teamLoc","teamPF","opptPF","ref"
"16396",3276,"2013-12-23","19:30","Regular","BKN","IND","Home",19,20,"Curtis Blair"
"16397",3278,"2013-12-23","19:30","Regular","MIA","ATL","Home",19,26,"Steven Anderson"
"16398",3280,"2013-12-23","20:00","Regular","HOU","DAL","Home",18,22,"Brian Forte"
"16399",3282,"2013-12-23","20:00","Regular","MEM","UTA","Home",15,16,"Eli Roe"
"16400",3284,"2013-12-23","20:30","Regular","SA","TOR","Home",22,21,"Lauren Holtkamp"
"16401",3286,"2013-12-23","21:00","Regular","DEN","GS","Home",17,18,"Kevin Scott"
"16402",3288,"2013-12-23","21:00","Regular","PHO","LAL","Home",22,19,"Brent Barnaky"
"16403",3290,"2013-12-23","22:00","Regular","SAC","NO","Home",22,26,"Josh Tiven"
"16404",3292,"2013-12-25","12:00","Regular","BKN","CHI","Home",19,22,"Marat Kogut"
"16405",3294,"2013-12-25","14:30","Regular","NY","OKC","Home",22,21,"Kane Fitzgerald"
"16406",3296,"2013-12-25","17:00","Regular","LAL","MIA","Home",19,20,"Haywoode Workman"
"16407",3298,"2013-12-25","20:00","Regular","SA","HOU","Home",13,16,"Nick Buchert"
"16408",3300,"2013-12-25","22:30","Regular","GS","LAC","Home",22,24,"Scott Twardoski"
"16409",3302,"2013-12-26","19:00","Regular","CLE","ATL","Home",19,24,"James Williams"
"16410",3304,"2013-12-26","20:00","Regular","HOU","MEM","Home",19,30,"Karl Lane"
"16411",3306,"2013-12-26","20:30","Regular","DAL","SA","Home",26,25,"Eli Roe"
"16412",3308,"2013-12-26","22:30","Regular","POR","LAC","Home",10,22,"John Goble"
"16413",3310,"2013-12-27","19:00","Regular","CHA","OKC","Home",18,18,"Marc Davis"
"16414",3312,"2013-12-27","19:00","Regular","ORL","DET","Home",19,22,"Eli Roe"
"16415",3314,"2013-12-27","19:30","Regular","BKN","MIL","Home",23,26,"Josh Tiven"
"16416",3316,"2013-12-27","19:30","Regular","NY","TOR","Home",29,20,"Curtis Blair"
"16417",3318,"2013-12-27","20:00","Regular","MIN","WAS","Home",12,25,"Kevin Cutler"
"16418",3320,"2013-12-27","20:00","Regular","NO","DEN","Home",21,15,"Marat Kogut"
"16419",3322,"2013-12-27","21:00","Regular","UTA","LAL","Home",18,19,"Dedric Taylor"
"16420",3324,"2013-12-27","22:00","Regular","SAC","MIA","Home",21,23,"Eric Dalen"
"16421",3326,"2013-12-27","22:30","Regular","GS","PHO","Home",25,22,"Kane Fitzgerald"
"16422",3328,"2013-12-28","13:00","Regular","BOS","CLE","Home",18,21,"Karl Lane"
"16423",3330,"2013-12-28","19:00","Regular","IND","BKN","Home",18,22,"Scott Twardoski"
"16424",3332,"2013-12-28","19:00","Regular","TOR","NY","Home",22,26,"James Capers"
"16425",3334,"2013-12-28","19:00","Regular","WAS","DET","Home",20,18,"James Williams"
"16426",3336,"2013-12-28","19:30","Regular","ATL","CHA","Home",16,27,"Nick Buchert"
"16427",3338,"2013-12-28","20:00","Regular","CHI","DAL","Home",17,20,"Brent Barnaky"
"16428",3340,"2013-12-28","20:00","Regular","HOU","NO","Home",11,25,"Ben Taylor"
"16429",3342,"2013-12-28","20:00","Regular","MEM","DEN","Home",22,18,"Steven Anderson"
"16430",3344,"2013-12-28","20:30","Regular","MIL","MIN","Home",20,15,"Curtis Blair"
"16431",3346,"2013-12-28","21:00","Regular","PHO","PHI","Home",21,24,"Dedric Taylor"
"16432",3348,"2013-12-28","22:00","Regular","POR","MIA","Home",12,13,"Brian Forte"
"16433",3350,"2013-12-28","22:30","Regular","LAC","UTA","Home",16,27,"Kane Fitzgerald"
"16434",3352,"2013-12-29","18:00","Regular","CLE","GS","Home",18,28,"Steven Anderson"
"16435",3354,"2013-12-29","18:00","Regular","ORL","ATL","Home",20,23,"Mark Lindsay"
"16436",3356,"2013-12-29","19:00","Regular","OKC","HOU","Home",24,14,"Marat Kogut"
"16437",3358,"2013-12-29","19:00","Regular","SA","SAC","Home",17,18,"Kevin Cutler"
"16438",3360,"2013-12-29","21:30","Regular","LAL","PHI","Home",20,24,"Mark Ayotte"
"16439",3362,"2013-12-30","19:30","Regular","DET","WAS","Home",24,27,"Haywoode Workman"
"16440",3364,"2013-12-30","20:00","Regular","MEM","CHI","Home",27,21,"Olandis Poole"
"16441",3366,"2013-12-30","20:00","Regular","MIN","DAL","Home",15,20,"Scott Twardoski"
"16442",3368,"2013-12-30","20:00","Regular","NO","POR","Home",19,13,"J.T. Orr"
"16443",3370,"2013-12-30","21:00","Regular","DEN","MIA","Home",21,13,"Kane Fitzgerald"
"16444",3372,"2013-12-30","21:00","Regular","UTA","CHA","Home",17,12,"Justin Van Duyne"
"16445",3374,"2013-12-30","22:30","Regular","LAC","PHO","Home",23,20,"Brian Forte"
"16446",3376,"2013-12-31","13:00","Regular","BOS","ATL","Home",22,15,"Marat Kogut"
"16447",3378,"2013-12-31","15:00","Regular","IND","CLE","Home",16,22,"Mark Lindsay"
"16448",3380,"2013-12-31","17:00","Regular","ORL","GS","Home",13,13,"Ben Taylor"
"16449",3382,"2013-12-31","19:00","Regular","CHI","TOR","Home",21,22,"James Williams"
"16450",3384,"2013-12-31","19:00","Regular","HOU","SAC","Home",23,26,"Brent Barnaky"
"16451",3386,"2013-12-31","19:00","Regular","SA","BKN","Home",17,24,"Tom Washington"
"16452",3388,"2013-12-31","20:00","Regular","OKC","POR","Home",20,22,"Karl Lane"
"16453",3390,"2013-12-31","22:30","Regular","LAL","MIL","Home",20,16,"Kane Fitzgerald"
"16454",3392,"2014-01-01","18:00","Regular","WAS","DAL","Home",21,12,"J.T. Orr"
"16455",3394,"2014-01-01","19:00","Regular","TOR","IND","Home",18,27,"Mark Ayotte"
"16456",3396,"2014-01-01","20:00","Regular","MIN","NO","Home",20,25,"James Capers"
"16457",3398,"2014-01-01","21:00","Regular","DEN","PHI","Home",28,25,"Nick Buchert"
"16458",3400,"2014-01-01","21:30","Regular","LAC","CHA","Home",20,13,"Derrick Collins"
"16459",3402,"2014-01-02","19:00","Regular","CLE","ORL","Home",21,20,"Curtis Blair"
"16460",3404,"2014-01-02","19:30","Regular","MIA","GS","Home",19,24,"James Williams"
"16461",3406,"2014-01-02","20:00","Regular","CHI","BOS","Home",19,26,"Scott Twardoski"
"16462",3408,"2014-01-02","20:00","Regular","OKC","BKN","Home",23,20,"Matt Boland"
"16463",3410,"2014-01-02","20:30","Regular","SA","NY","Home",16,23,"Dick Bavetta"
"16464",3412,"2014-01-02","21:00","Regular","PHO","MEM","Home",14,16,"Eric Dalen"
"16465",3414,"2014-01-02","21:00","Regular","UTA","MIL","Home",15,19,"Nick Buchert"
"16466",3416,"2014-01-02","22:00","Regular","POR","CHA","Home",25,10,"Kevin Cutler"
"16467",3418,"2014-01-02","22:00","Regular","SAC","PHI","Home",27,31,"Steven Anderson"
"16468",3420,"2014-01-03","19:00","Regular","WAS","TOR","Home",14,20,"Kevin Scott"
"16469",3422,"2014-01-03","19:30","Regular","ATL","GS","Home",19,17,"Scott Twardoski"
"16470",3424,"2014-01-03","19:30","Regular","BOS","NO","Home",21,19,"Ben Taylor"
"16471",3426,"2014-01-03","20:00","Regular","HOU","NY","Home",19,22,"Matt Boland"
"16472",3428,"2014-01-03","20:30","Regular","DAL","LAC","Home",25,16,"Derek Richardson"
"16473",3430,"2014-01-03","21:00","Regular","DEN","MEM","Home",28,21,"Justin Van Duyne"
"16474",3432,"2014-01-03","22:30","Regular","LAL","UTA","Home",25,20,"Violet Palmer"
"16475",3434,"2014-01-04","19:00","Regular","IND","NO","Home",23,18,"Haywoode Workman"
"16476",3436,"2014-01-04","19:00","Regular","ORL","MIA","Home",24,16,"Dick Bavetta"
"16477",3438,"2014-01-04","19:30","Regular","BKN","CLE","Home",18,22,"Brian Forte"
"16478",3440,"2014-01-04","20:00","Regular","CHI","ATL","Home",15,20,"J.T. Orr"
"16479",3442,"2014-01-04","20:00","Regular","MIN","OKC","Home",24,29,"Brent Barnaky"
"16480",3444,"2014-01-04","20:30","Regular","SA","LAC","Home",20,24,"Eli Roe"
"16481",3446,"2014-01-04","21:00","Regular","PHO","MIL","Home",21,20,"Steven Anderson"
"16482",3448,"2014-01-04","22:00","Regular","POR","PHI","Home",20,25,"Eric Dalen"
"16483",3450,"2014-01-04","22:00","Regular","SAC","CHA","Home",23,19,"Marat Kogut"
"16484",3452,"2014-01-05","13:00","Regular","DET","MEM","Home",20,15,"Michael Smith"
"16485",3454,"2014-01-05","18:00","Regular","CLE","IND","Home",25,19,"Brent Barnaky"
"16486",3456,"2014-01-05","18:00","Regular","MIA","TOR","Home",24,23,"Sean Wright"
"16487",3458,"2014-01-05","18:00","Regular","WAS","GS","Home",17,15,"Mark Lindsay"
"16488",3460,"2014-01-05","19:00","Regular","OKC","BOS","Home",16,26,"James Capers"
"16489",3462,"2014-01-05","19:30","Regular","DAL","NY","Home",17,18,"Kevin Scott"
"16490",3464,"2014-01-05","21:30","Regular","LAL","DEN","Home",18,25,"Tre Maddox"
"16491",3466,"2014-01-06","19:00","Regular","PHI","MIN","Home",22,14,"Violet Palmer"
"16492",3468,"2014-01-06","19:30","Regular","BKN","ATL","Home",25,23,"Haywoode Workman"
"16493",3470,"2014-01-06","22:30","Regular","LAC","ORL","Home",17,20,"Marat Kogut"
"16494",3472,"2014-01-07","19:00","Regular","CHA","WAS","Home",13,20,"Dick Bavetta"
"16495",3474,"2014-01-07","19:00","Regular","CLE","PHI","Home",27,18,"Nick Buchert"
"16496",3476,"2014-01-07","19:00","Regular","IND","TOR","Home",19,25,"Eric Dalen"
"16497",3478,"2014-01-07","19:30","Regular","MIA","NO","Home",18,22,"Curtis Blair"
"16498",3480,"2014-01-07","19:30","Regular","NY","DET","Home",22,20,"Karl Lane"
"16499",3482,"2014-01-07","20:00","Regular","CHI","PHO","Home",18,21,"Derek Richardson"
"16500",3484,"2014-01-07","20:00","Regular","MEM","SA","Home",24,16,"Kevin Cutler"
"16501",3486,"2014-01-07","20:00","Regular","MIL","GS","Home",19,22,"Tre Maddox"
"16502",3488,"2014-01-07","20:30","Regular","DAL","LAL","Home",17,16,"James Williams"
"16503",3490,"2014-01-07","21:00","Regular","DEN","BOS","Home",28,28,"Steven Anderson"
"16504",3492,"2014-01-07","21:00","Regular","UTA","OKC","Home",20,27,"Marat Kogut"
"16505",3494,"2014-01-07","22:00","Regular","SAC","POR","Home",25,37,"Bill Spooner"
"16506",3496,"2014-01-08","19:00","Regular","SA","DAL","Home",10,19,"Brian Forte"
"16507",3498,"2014-01-08","19:00","Regular","TOR","DET","Home",30,26,"Violet Palmer"
"16508",3500,"2014-01-08","19:30","Regular","ATL","IND","Home",14,21,"Eli Roe"
"16509",3502,"2014-01-08","19:30","Regular","BKN","GS","Home",20,27,"Karl Lane"
"16510",3504,"2014-01-08","20:00","Regular","MIN","PHO","Home",18,30,"Ben Taylor"
"16511",3506,"2014-01-08","20:00","Regular","NO","WAS","Home",24,23,"Scott Twardoski"
"16512",3508,"2014-01-08","21:30","Regular","HOU","LAL","Home",19,32,"Kevin Cutler"
"16513",3510,"2014-01-08","22:00","Regular","POR","ORL","Home",16,12,"Steven Anderson"
"16514",3512,"2014-01-08","22:30","Regular","LAC","BOS","Home",23,30,"J.T. Orr"
"16515",3514,"2014-01-09","20:00","Regular","NY","MIA","Home",19,13,"David Guthrie"
"16516",3516,"2014-01-09","22:30","Regular","DEN","OKC","Home",26,20,"Sean Wright"
"16517",3518,"2014-01-10","19:00","Regular","IND","WAS","Home",22,25,"Marat Kogut"
"16518",3520,"2014-01-10","19:00","Regular","PHI","DET","Home",19,19,"Derrick Collins"
"16519",3522,"2014-01-10","19:30","Regular","ATL","HOU","Home",17,18,"Kane Fitzgerald"
"16520",3524,"2014-01-10","20:00","Regular","MEM","PHO","Home",11,23,"Scott Twardoski"
"16521",3526,"2014-01-10","20:00","Regular","MIN","CHA","Home",16,17,"Brian Forte"
"16522",3528,"2014-01-10","20:00","Regular","NO","DAL","Home",17,17,"Kevin Cutler"
"16523",3530,"2014-01-10","20:00","Regular","BKN","MIA","Home",22,24,"Eli Roe"
"16524",3532,"2014-01-10","20:30","Regular","MIL","CHI","Home",29,19,"Brent Barnaky"
"16525",3534,"2014-01-10","21:00","Regular","UTA","CLE","Home",17,20,"Justin Van Duyne"
"16526",3536,"2014-01-10","22:00","Regular","SAC","ORL","Home",22,19,"J.T. Orr"
"16527",3538,"2014-01-10","22:30","Regular","GS","BOS","Home",18,25,"Ben Taylor"
"16528",3540,"2014-01-10","22:30","Regular","LAC","LAL","Home",23,26,"Kevin Scott"
"16529",3542,"2014-01-11","19:00","Regular","TOR","BKN","Home",21,26,"Dick Bavetta"
"16530",3544,"2014-01-11","19:00","Regular","WAS","HOU","Home",32,25,"Derek Richardson"
"16531",3546,"2014-01-11","19:30","Regular","DET","PHO","Home",19,23,"Brent Barnaky"
"16532",3548,"2014-01-11","19:30","Regular","PHI","NY","Home",20,20,"Josh Tiven"
"16533",3550,"2014-01-11","20:00","Regular","CHI","CHA","Home",19,23,"James Capers"
"16534",3552,"2014-01-11","20:00","Regular","OKC","MIL","Home",16,23,"Brian Forte"
"16535",3554,"2014-01-11","20:30","Regular","DAL","NO","Home",23,33,"Eric Dalen"
"16536",3556,"2014-01-11","21:00","Regular","DEN","ORL","Home",21,19,"Dedric Taylor"
"16537",3558,"2014-01-11","22:00","Regular","POR","BOS","Home",14,22,"Sean Wright"
"16538",3560,"2014-01-12","18:00","Regular","SAC","CLE","Home",23,23,"Tre Maddox"
"16539",3562,"2014-01-12","18:00","Regular","MEM","ATL","Home",17,16,"Curtis Blair"
"16540",3564,"2014-01-12","19:00","Regular","SA","MIN","Home",19,13,"Karl Lane"
"16541",3566,"2014-01-13","19:00","Regular","TOR","MIL","Home",23,21,"Michael Smith"
"16542",3568,"2014-01-13","19:30","Regular","BOS","HOU","Home",26,16,"Brian Forte"
"16543",3570,"2014-01-13","19:30","Regular","NY","PHO","Home",30,25,"Lauren Holtkamp"
"16544",3572,"2014-01-13","20:00","Regular","CHI","WAS","Home",21,17,"Dedric Taylor"
"16545",3574,"2014-01-13","20:00","Regular","NO","SA","Home",23,19,"Curtis Blair"
"16546",3576,"2014-01-13","20:30","Regular","DAL","ORL","Home",16,18,"James Capers"
"16547",3578,"2014-01-13","21:00","Regular","UTA","DEN","Home",24,22,"Mark Ayotte"
"16548",3580,"2014-01-14","19:00","Regular","CHA","NY","Home",20,23,"Marat Kogut"
"16549",3582,"2014-01-14","19:00","Regular","IND","SAC","Home",17,21,"Kevin Scott"
"16550",3584,"2014-01-14","20:00","Regular","MEM","OKC","Home",21,27,"Justin Van Duyne"
"16551",3586,"2014-01-14","22:30","Regular","LAL","CLE","Home",21,22,"Josh Tiven"
"16552",3588,"2014-01-15","19:00","Regular","ORL","CHI","Home",28,22,"James Williams"
"16553",3590,"2014-01-15","19:00","Regular","PHI","CHA","Home",22,20,"Olandis Poole"
"16554",3592,"2014-01-15","19:00","Regular","WAS","MIA","Home",19,19,"Bill Spooner"
"16555",3594,"2014-01-15","19:30","Regular","BOS","TOR","Home",22,29,"John Goble"
"16556",3596,"2014-01-15","20:00","Regular","MIL","MEM","Home",19,17,"Dedric Taylor"
"16557",3598,"2014-01-15","20:00","Regular","MIN","SAC","Home",23,22,"Dick Bavetta"
"16558",3600,"2014-01-15","20:00","Regular","NO","HOU","Home",34,28,"Justin Van Duyne"
"16559",3602,"2014-01-15","20:00","Regular","SA","UTA","Home",18,20,"J.T. Orr"
"16560",3604,"2014-01-15","21:00","Regular","PHO","LAL","Home",21,22,"Kevin Cutler"
"16561",3606,"2014-01-15","22:00","Regular","POR","CLE","Home",12,21,"Scott Twardoski"
"16562",3608,"2014-01-15","22:30","Regular","GS","DEN","Home",21,27,"Josh Tiven"
"16563",3610,"2014-01-15","22:30","Regular","LAC","DAL","Home",17,24,"Karl Lane"
"16564",3612,"2014-01-16","15:00","Regular","ATL","BKN","Home",12,21,"Brent Barnaky"
"16565",3614,"2014-01-16","19:00","Regular","IND","NY","Home",19,22,"Nick Buchert"
"16566",3616,"2014-01-16","21:30","Regular","HOU","OKC","Home",20,26,"Eric Dalen"
"16567",3618,"2014-01-17","19:00","Regular","NY","LAC","Home",32,27,"Kane Fitzgerald"
"16568",3620,"2014-01-17","19:00","Regular","ORL","CHA","Home",22,15,"Steven Anderson"
"16569",3622,"2014-01-17","19:00","Regular","PHI","MIA","Home",18,25,"Kevin Scott"
"16570",3624,"2014-01-17","19:00","Regular","TOR","MIN","Home",21,21,"Curtis Blair"
"16571",3626,"2014-01-17","19:00","Regular","WAS","CHI","Home",17,15,"Dick Bavetta"
"16572",3628,"2014-01-17","19:30","Regular","BOS","LAL","Home",19,13,"James Williams"
"16573",3630,"2014-01-17","19:30","Regular","DET","UTA","Home",19,22,"James Capers"
"16574",3632,"2014-01-17","20:00","Regular","MEM","SAC","Home",23,16,"Brian Forte"
"16575",3634,"2014-01-17","20:30","Regular","SA","POR","Home",17,23,"Ben Taylor"
"16576",3636,"2014-01-17","21:00","Regular","DEN","CLE","Home",28,19,"Karl Lane"
"16577",3638,"2014-01-17","21:00","Regular","PHO","DAL","Home",17,21,"Josh Tiven"
"16578",3640,"2014-01-17","21:30","Regular","OKC","GS","Home",26,29,"Derrick Collins"
"16579",3642,"2014-01-18","19:00","Regular","CHA","MIA","Home",23,23,"Eric Dalen"
"16580",3644,"2014-01-18","19:00","Regular","IND","LAC","Home",25,18,"Curtis Blair"
"16581",3646,"2014-01-18","19:00","Regular","WAS","DET","Home",26,24,"Tre Maddox"
"16582",3648,"2014-01-18","20:00","Regular","CHI","PHI","Home",15,20,"Haywoode Workman"
"16583",3650,"2014-01-18","20:00","Regular","HOU","MIL","Home",19,24,"Mark Ayotte"
"16584",3652,"2014-01-18","20:00","Regular","MIN","UTA","Home",24,25,"Scott Twardoski"
"16585",3654,"2014-01-18","20:00","Regular","NO","GS","Home",17,20,"Eli Roe"
"16586",3656,"2014-01-18","20:30","Regular","DAL","POR","Home",23,20,"Eric Lewis"
"16587",3658,"2014-01-19","13:00","Regular","TOR","LAL","Home",21,13,"Kevin Scott"
"16588",3660,"2014-01-19","18:00","Regular","ORL","BOS","Home",18,25,"Dick Bavetta"
"16589",3662,"2014-01-19","19:00","Regular","OKC","SAC","Home",24,22,"Eric Lewis"
"16590",3664,"2014-01-19","19:00","Regular","SA","MIL","Home",16,18,"Eric Dalen"
"16591",3666,"2014-01-19","20:00","Regular","PHO","DEN","Home",20,23,"J.T. Orr"
"16592",3668,"2014-01-20","13:00","Regular","CLE","DAL","Home",24,25,"Dedric Taylor"
"16593",3670,"2014-01-20","13:00","Regular","DET","LAC","Home",28,19,"Kevin Scott"
"16594",3672,"2014-01-20","14:00","Regular","CHA","TOR","Home",9,24,"Brent Barnaky"
"16595",3674,"2014-01-20","14:00","Regular","WAS","PHI","Home",28,25,"Justin Van Duyne"
"16596",3676,"2014-01-20","14:30","Regular","NY","BKN","Home",17,27,"Steven Anderson"
"16597",3678,"2014-01-20","17:00","Regular","MEM","NO","Home",20,22,"James Williams"
"16598",3680,"2014-01-20","17:30","Regular","ATL","MIA","Home",26,26,"Tre Maddox"
"16599",3682,"2014-01-20","20:00","Regular","CHI","LAL","Home",18,20,"Curtis Blair"
"16600",3684,"2014-01-20","20:00","Regular","HOU","POR","Home",18,23,"Josh Tiven"
"16601",3686,"2014-01-20","22:30","Regular","GS","IND","Home",22,19,"Karl Lane"
"16602",3688,"2014-01-21","19:30","Regular","BKN","ORL","Home",16,14,"Justin Van Duyne"
"16603",3690,"2014-01-21","19:30","Regular","MIA","BOS","Home",18,19,"Lauren Holtkamp"
"16604",3692,"2014-01-21","20:00","Regular","NO","SAC","Home",28,25,"Marat Kogut"
"16605",3694,"2014-01-21","20:00","Regular","OKC","POR","Home",14,12,"Nick Buchert"
"16606",3696,"2014-01-21","21:00","Regular","UTA","MIN","Home",23,19,"Kane Fitzgerald"
"16607",3698,"2014-01-22","19:00","Regular","CHA","LAC","Home",17,19,"Dick Bavetta"
"16608",3700,"2014-01-22","19:00","Regular","CLE","CHI","Home",18,19,"Kevin Scott"
"16609",3702,"2014-01-22","19:00","Regular","ORL","ATL","Home",23,13,"Haywoode Workman"
"16610",3704,"2014-01-22","19:00","Regular","TOR","DAL","Home",19,24,"Scott Twardoski"
"16611",3706,"2014-01-22","19:00","Regular","WAS","BOS","Home",23,22,"John Goble"
"16612",3708,"2014-01-22","19:30","Regular","NY","PHI","Home",24,24,"Dedric Taylor"
"16613",3710,"2014-01-22","20:00","Regular","HOU","SAC","Home",21,26,"Karl Lane"
"16614",3712,"2014-01-22","20:00","Regular","MIL","DET","Home",24,15,"Ben Taylor"
"16615",3714,"2014-01-22","21:00","Regular","PHO","IND","Home",23,28,"Mark Ayotte"
"16616",3716,"2014-01-22","21:30","Regular","SA","OKC","Home",17,25,"Brent Barnaky"
"16617",3718,"2014-01-23","20:00","Regular","MIA","LAL","Home",23,17,"Eric Lewis"
"16618",3720,"2014-01-23","22:30","Regular","POR","DEN","Home",21,30,"Kevin Cutler"
"16619",3722,"2014-01-24","19:00","Regular","ORL","LAL","Home",20,20,"Olandis Poole"
"16620",3724,"2014-01-24","19:00","Regular","PHI","TOR","Home",18,22,"Dick Bavetta"
"16621",3726,"2014-01-24","19:30","Regular","ATL","SA","Home",17,21,"Kevin Scott"
"16622",3728,"2014-01-24","19:30","Regular","BOS","OKC","Home",12,18,"Steven Anderson"
"16623",3730,"2014-01-24","19:30","Regular","BKN","DAL","Home",29,21,"Marat Kogut"
"16624",3732,"2014-01-24","19:30","Regular","CLE","MIL","Home",18,20,"Brent Barnaky"
"16625",3734,"2014-01-24","19:30","Regular","DET","NO","Home",21,25,"Josh Tiven"
"16626",3736,"2014-01-24","19:30","Regular","NY","CHA","Home",19,11,"Curtis Blair"
"16627",3738,"2014-01-24","20:00","Regular","CHI","LAC","Home",17,17,"Jason Phillips"
"16628",3740,"2014-01-24","20:00","Regular","HOU","MEM","Home",19,16,"James Capers"
"16629",3742,"2014-01-24","21:00","Regular","PHO","WAS","Home",24,24,"Tre Maddox"
"16630",3744,"2014-01-24","22:00","Regular","SAC","IND","Home",32,24,"Justin Van Duyne"
"16631",3746,"2014-01-24","22:30","Regular","GS","MIN","Home",26,18,"Tony Brown"
"16632",3748,"2014-01-25","19:00","Regular","CHA","CHI","Home",18,16,"Brent Barnaky"
"16633",3750,"2014-01-25","19:00","Regular","TOR","LAC","Home",22,23,"Marat Kogut"
"16634",3752,"2014-01-25","19:30","Regular","PHI","OKC","Home",22,21,"Curtis Blair"
"16635",3754,"2014-01-25","20:00","Regular","MEM","HOU","Home",23,15,"Mark Ayotte"
"16636",3756,"2014-01-25","20:30","Regular","MIL","ATL","Home",26,19,"Josh Tiven"
"16637",3758,"2014-01-25","21:00","Regular","DEN","IND","Home",21,27,"Haywoode Workman"
"16638",3760,"2014-01-25","21:00","Regular","UTA","WAS","Home",14,18,"Eric Dalen"
"16639",3762,"2014-01-25","22:00","Regular","POR","MIN","Home",23,22,"James Williams"
"16640",3764,"2014-01-26","13:00","Regular","MIA","SA","Home",22,17,"Sean Wright"
